0.00011472,0.081919
0.00011488,0.078506
0.00011504,0.075093
0.0001152,0.071679
0.00011536,0.071679
0.00011552,0.064853
0.00011568,0.061439
0.00011584,0.054613
0.000116,0.061439
0.00011616,0.0512
0.00011632,0.047786
0.00011648,0.044373
0.00011664,0.047786
0.0001168,0.017067
0.00011696,0.03072
0.00011712,0.02048
0.00011728,0.013653
0.00011744,0.013653
0.0001176,0.01024
0.00011776,0.0034133
0.00011792,-0.0068266
0.00011808,-0.0068266
0.00011824,-0.0068266
0.0001184,-0.01024
0.00011856,-0.017067
0.00011872,-0.017067
0.00011888,-0.023893
0.00011904,-0.023893
0.0001192,-0.023893
0.00011936,-0.03072
0.00011952,-0.04096
0.00011968,-0.037546
0.00011984,-0.044373
0.00012,-0.0512
0.00012016,-0.058026
0.00012032,-0.071679
0.00012048,-0.064853
0.00012064,-0.075093
0.0001208,-0.081919
0.00012096,-0.081919
0.00012112,-0.088746
0.00012128,-0.092159
0.00012144,-0.088746
0.0001216,-0.098986
0.00012176,-0.095572
0.00012192,-0.10581
0.00012208,-0.1024
0.00012224,-0.11605
0.0001224,-0.10923
0.00012256,-0.11264
0.00012272,-0.11947
0.00012288,-0.12629
0.00012304,-0.12971
0.0001232,-0.13653
0.00012336,-0.14677
0.00012352,-0.15019
0.00012368,-0.1536
0.00012384,-0.16043
0.000124,-0.16384
0.00012416,-0.16384
0.00012432,-0.17067
0.00012448,-0.16725
0.00012464,-0.17408
0.0001248,-0.17408
0.00012496,-0.17749
0.00012512,0.0034133
0.00012528,0.32085
0.00012544,0.21845
0.0001256,0.19456
0.00012576,0.19797
0.00012592,0.18432
0.00012608,0.17749
0.00012624,0.16043
0.0001264,0.16043
0.00012656,0.1536
0.00012672,0.14677
0.00012688,0.14336
0.00012704,0.13653
0.0001272,0.12971
0.00012736,0.12629
0.00012752,0.11947
0.00012768,0.12288
0.00012784,0.11605
0.000128,0.11264
0.00012816,0.10581
0.00012832,0.1024
0.00012848,0.1024
0.00012864,0.1024
0.0001288,0.095572
0.00012896,0.092159
0.00012912,0.081919
0.00012928,0.075093
0.00012944,0.071679
0.0001296,0.071679
0.00012976,0.068266
0.00012992,0.054613
0.00013008,0.054613
0.00013024,0.047786
0.0001304,0.044373
0.00013056,0.037546
0.00013072,0.03072
0.00013088,0.03072
0.00013104,0.034133
0.0001312,0.027306
0.00013136,0.027306
0.00013152,0.017067
0.00013168,0.013653
0.00013184,0.013653
0.000132,0.017067
0.00013216,0.013653
0.00013232,-0.0068266
0.00013248,-0.01024
0.00013264,-0.0068266
0.0001328,-0.013653
0.00013296,-0.02048
0.00013312,-0.034133
0.00013328,-0.034133
0.00013344,-0.037546
0.0001336,-0.044373
0.00013376,-0.04096
0.00013392,-0.054613
0.00013408,-0.047786
0.00013424,-0.0512
0.0001344,-0.054613
0.00013456,-0.064853
0.00013472,-0.071679
0.00013488,-0.064853
0.00013504,-0.071679
0.0001352,-0.068266
0.00013536,-0.078506
0.00013552,-0.092159
0.00013568,-0.092159
0.00013584,-0.095572
0.000136,-0.1024
0.00013616,-0.10923
0.00013632,-0.11947
0.00013648,-0.11605
0.00013664,-0.11947
0.0001368,-0.11947
0.00013696,-0.12288
0.00013712,-0.12288
0.00013728,-0.12971
0.00013744,-0.13653
0.0001376,-0.13995
0.00013776,-0.13653
0.00013792,-0.15019
0.00013808,-0.15019
0.00013824,-0.15019
0.0001384,-0.15701
0.00013856,-0.16725
0.00013872,-0.17408
0.00013888,-0.17749
0.00013904,-0.17749
0.0001392,-0.18432
0.00013936,0.085333
0.00013952,-0.058026
0.00013968,0.13653
0.00013984,0.17408
0.00014,0.18432
